"Work","Expression","Manifestation","Title","Lang","Author"
"W1605","E1638","M2028","Sisaras","Latin","Oratorians of Mechelen"
"W1606","E1639","M2029","Josephus fratres agnoscens","Latin","Augustinians of Antwerpen"
"W1606","E1639","M2029","Joseph zyne broeders herkennende","Dutch","Augustinians of Antwerpen"
"W1607","E1641","M2031","Het oordeel van Salomon","Dutch","Jesuits of Gent"
"W1607","E1641","M2031","Judicium Salomonis","Latin","Jesuits of Gent"
"W1608","E1642","M2032","Alphonsus","Latin","Augustinians of Gent"
"W1609","E1643","M2033","Audaces fortuna juvat timidosque repellit","Latin","Augustinians of Antwerpen"
"W1610","E1644","M2034","Distractus","Latin","Jesuits of Mechelen"
"W1611","E1646","M2036","Lucta amoris patrem inter et filios sive Adiatorix","Latin","Augustinians of Antwerpen"
"W1612","E1647","M2038","Ryks-versmading van de dry kinderen van Jacobus ko","Dutch","Jesuits of Mechelen"
"W1613","E1648","M2039","Fornax","Latin","Oratorians of Mechelen"
"W1614","E1649","M2040","Den bespotten paedagoog","Dutch","Augustinians of Antwerpen"
"W1614","E1649","M2040","Paedagogus ludificatus","Latin","Augustinians of Antwerpen"
"W1615","E1650","M2041","Den Roomschen Diogenes","Dutch","Augustinians of Antwerpen"
"W1615","E1650","M2041","Romanus Diogenes","Latin","Augustinians of Antwerpen"
"W1616","E1651","M2042","Filii jambri","Latin","Jesuits of Gent"
"W1616","E1651","M2042","Zonen van Jambri","Dutch","Jesuits of Gent"
"W1617","E1652","M2043","Adonias","Latin","Jesuits of Mechelen"
"W1618","E1653","M2044","Defuncto ficto frustrà medicina paratur: Ad mentem","Latin","Augustinians of Antwerpen"
"W1619","E1654","M2045","Dunstan","Dutch","Jesuits of Antwerpen"
"W1620","E1655","M2046","Eleazar en Salomona met haer zeven zonen de Machab","Dutch","Augustinians of Antwerpen"
"W1621","E1656","M2047","Ulferus Merciae rex","Latin","Augustinians of Antwerpen"
"W1622","E1657","M2048","Zyt met uw lot te Vred’, men zal met U niet gekken","Dutch","Augustinians of Antwerpen"
"W1623","E1658","M2049","Ulysses","Latin","Oratorians of Mechelen"
"W1624","E1659","M2050","Het ryk van eenen dag ofte Semiramis","Dutch","Augustinians of Antwerpen"
"W1624","E1659","M2050","Regnum unius diei, sive Semiramis","Latin","Augustinians of Antwerpen"
"W1625","E1660","M2051","De trouwloosheid van Tryphon tot Jonathas","Dutch","Jesuits of Gent"
"W1625","E1660","M2051","Tryphonis in Jonatham perfidia","Latin","Jesuits of Gent"
"W1626","E1661","M2052","Baasa delens stirpem Jeroboami","Latin","Jesuits of Mechelen"
"W1626","E1661","M2052","Baasa heeft doodgeslaegen","Dutch","Jesuits of Mechelen"
"W1627","E1663","M2054","De bruyd der gezangen","Dutch","Jesuits of Mechelen"
"W1628","E1664","M2055","Description de la cavalcade= accompagnée de chars ","French","Jesuits of Brussel"
"W1629","E1666","M2057","Esther","Dutch","Jesuits of Aalst"
"W1630","E1667","M2058","Fallitur, astuto faciles qui commodat aures","Latin","Augustinians of Antwerpen"
"W1631","E1668","M2059","Gelooft geen schalk","Dutch","Augustinians of Antwerpen"
"W1632","E1669","M2060","Neanias divina virtute ad fidem conversus, alias P","Latin","Augustinians of Antwerpen"
"W1633","E1670","M2061","Nobilium titulos capienten errore Colonum, Rustica","Latin","Augustinians of Antwerpen"
"W1634","E1671","M2062","Quaeden raed aldermeest den raedtsman schaedt","Dutch","Jesuits of Mechelen"
"W1635","E1672","M2063","Vier-hondert-jarighen zeghen-prael naer den slagh ","Dutch","Jesuits of Brussel"
"W1636","E1673","M2064","Sanctissimum Sacramentum","Latin","Oratorians of Mechelen"
"W1637","E1674","M2065","Themistocles","Dutch","Augustinians of Antwerpen"
"W1637","E1674","M2065","Themistocles","Latin","Augustinians of Antwerpen"
"W1638","E1675","M2066","Carolus I Angliae rex decollatus","Latin","Augustinians of Gent"
"W1638","E1675","M2066","[Karel I koning van Engeland onthoofd]","Dutch","Augustinians of Gent"
"W1639","E1676","M2067","Joannes Baptista","Latin","Jesuits of Gent"
"W1640","E1678","M2069","Combat nocturne, ou les morts vivants","French","Augustinians of Gent"
"W1641","E1679","M2070","David de Gabaoniten bevredigende","Dutch","Jesuits of Oudenaarde"
"W1642","E1680","M2071","Door list van syne vrouw, den Duyvel is gewis vera","Dutch","Augustinians of Antwerpen"
"W1643","E1681","M2072","Fraudibus uxoris Doemon deceptus","Latin","Augustinians of Antwerpen"
"W1644","E1682","M2073","Inconsiderandus","Latin","Jesuits of Mechelen"
"W1645","E1683","M2074","Iphigénie en Tauride tragédie en trois actes, suiv","French","Jesuits of Antwerpen"
"W1646","E1684","M2075","Jagt van Henricus den IV","Dutch","Augustinians of Gent"
"W1647","E1685","M2076","Amasias rex Judae","Latin","Jesuits of Mechelen"
"W1648","E1686","M2078","Salomona met haere zeven zoonen de Machabëen","Dutch","Augustinians of Gent"
"W1649","E1687","M2079","Perfectio evangelica sive Antoium eremum ingredien","Latin","Oratorians of Mechelen"
"W1650","E1688","M2080","Abel","Dutch","Jesuits of Antwerpen"
"W1650","E1688","M2080","Abel","Latin","Jesuits of Antwerpen"
"W1651","E1689","M2081","Theophane","Dutch","Augustinians of Antwerpen"
"W1651","E1689","M2081","Theophane","Latin","Augustinians of Antwerpen"
"W1652","E1690","M2082","Absalonis in Patrem rebellio punita","Latin","Oratorians of Mechelen"
"W1653","E1691","M2083","Adam en Eva","Dutch","Jesuits of Gent"
"W1654","E1692","M2084","Comoedia e corretione calendarii","Latin","Jesuits"
"W1655","E1693","M2085","Divortium","Latin","Augustinians of Antwerpen"
"W1656","E1694","M2086","Impius-illusus","Latin","Jesuits of Mechelen"
"W1657","E1695","M2087","Joas coronatus","Latin","Jesuits of Mechelen"
"W1658","E1696","M2088","Klucht-spel getrokken uit de verbeteringe van den ","Dutch","Jesuits"
"W1659","E1697","M2089","Nabuchodonosor in zyn ryk herstelt","Dutch","Jesuits of Brugge"
"W1660","E1698","M2090","Sisara","Latin","Oratorians of Ronse"
"W1661","E1699","M2092","Het houwelyckx krakeel","Dutch","Augustinians of Antwerpen"
"W1661","E1699","M2092","Uxoria lis","Latin","Augustinians of Antwerpen"
"W1662","E1700","M2093","Petrus I, monarch van Rusland","Dutch","Augustinians of Antwerpen"
"W1662","E1700","M2093","Petrus I, Russiae monarcha","Latin","Augustinians of Antwerpen"
"W1663","E1701","M2096","Aristophanes hooveerdigheid bespot door Davus scha","Dutch","Jesuits of Mechelen"
"W1664","E1702","M2097","Ostanus en Taphernes","Dutch","Jesuits of Mechelen"
"W1665","E1703","M2098","Wanneer de ouders zijn verblind, men ongeschikte-k","Dutch","Jesuits of Mechelen"
"W1666","E1704","M2099","Evilmerodachi in Joachin clementia","Latin","Jesuits of Mechelen"
"W1667","E1705","M2100","Jephte","Latin","Oratorians of Mechelen"
"W1668","E1706","M2101","Fit comes ex Mopso; post hâc fit ut ante colonus","Latin","Augustinians of Antwerpen"
"W1668","E1706","M2101","Mopsus van Boer wordt Graef; dan weêr Boer, en hou","Dutch","Augustinians of Antwerpen"
"W1669","E1707","M2102","Sanctius, Koning van Navarre en Castilien","Dutch","Augustinians of Antwerpen"
"W1669","E1707","M2102","Sanctius, Navarrae et Castellae Rex","Latin","Augustinians of Antwerpen"
"W1670","E1708","M2103","Adonibezec","Latin","Oratorians of Ronse"
"W1671","E1709","M2104","Beverlei","Latin","Augustinians of Gent"
"W1673","E1711","M2106","Elias","Latin","Oratorians of Mechelen"
"W1674","E1712","M2107","Oppressa patientia exaltata sive Griseildis","Latin","Oratorians of Ronse"
"W1675","E1713","M2108","Marcus Atilius Regulus","Dutch","Augustinians of Gent"
"W1675","E1713","M2108","Marcus Atilius Regulus","Latin","Augustinians of Gent"
"W1676","E1714","M2109","De waere getrouwigheyd van Richarda aen haeren man","Dutch","Augustinians of Antwerpen"
"W1676","E1714","M2109","Richardae fidelitas coronata ab Othone III","Latin","Augustinians of Antwerpen"
"W1677","E1715","M2110","Haet en nyd tusschen C. Marius en Sylla","Dutch","Augustinians of Dendermonde"
"W1678","E1716","M2114","Baasa delens stirpem Jeroboami","Latin","Carmelites of Munsterbilsen"
"W1679","E1717","M2115","Adolphus grave van Duytsland","Dutch","Augustinians of Antwerpen"
"W1679","E1717","M2115","Adolphus Teutonum comes","Latin","Augustinians of Antwerpen"
"W1680","E1718","M2116","Sedecias","Dutch","Augustinians of Gent"
"W1680","E1718","M2116","Sedecias","Latin","Augustinians of Gent"
"W1681","E1719","M2117","Athalia","Latin","Oratorians of Ronse"
"W1682","E1720","M2119","Overlast der rykdommen","Dutch","Augustinians of Antwerpen"
"W1683","E1721","M2120","Verbeterde zoonen ofte geluk uyt ongeluk","Dutch","Augustinians of Gent"
"W1684","E1722","M2121","Adonias","Latin","Oratorians of Mechelen"
"W1685","E1724","M2124","Aman","Latin","Oratorians of Mechelen"
"W1686","E1725","M2126","Brutus primus Reipublicae Romanae consul","Latin","Augustinians of Gent"
"W1687","E1726","M2127","Ecercitatio scholastica [précédé d’une pièce de th","Latin","Augustinians of Gent"
"W1688","E1727","M2130","Palamedes","Latin","Remaclus Arduenna"
"W1689","E1728","M2131","Sergius vel capitis caput","Latin","Joannes Reuchlin"
"W1690","E1729","M2134","Aurora","Latin","Johannes Molanus"
"W1691","E1730","M2135","De agno Dei","Latin","Johannes Molanus"
"W1692","E1731","M2136","Hercules","Latin","Johannes Molanus"
"W1693","E1732","M2137","Iudicium Minois","Latin","Johannes Molanus"
"W1694","E1733","M2138","Judicium Salomonis","Latin","Johannes Molanus"
"W1695","E1734","M2139","Occiditur a Davide Goliath","Latin","Johannes Molanus"
"W1696","E1735","M2140","Sacchaeus","Latin","Johannes Molanus"
"W1697","E1736","M2141","Nabath","Latin","Cornelius Laurimanus"
"W1698","E1737","M2142","Thamar","Latin","Cornelius Laurimanus"
"W1699","E1738","M2143","Tobias","Latin","Cornelius Laurimanus"
"W1700","E1739","M2144","Sancta Catharina","Latin","Lambertus Schenkelius"
"W1702","E1741","M2146","Abraham et Maria","Latin","Jean-Baptiste Gramaye"
"W1703","E1742","M2147","Ahasverus","Latin","Jean-Baptiste Gramaye"
"W1704","E1743","M2148","Arsenius et Theodosius","Latin","Jean-Baptiste Gramaye"
"W1705","E1744","M2149","Baiazetes","Latin","Jean-Baptiste Gramaye"
"W1706","E1745","M2150","Catherina Barbara","Latin","Jean-Baptiste Gramaye"
"W1707","E1746","M2151","Ernestus","Latin","Jean-Baptiste Gramaye"
"W1708","E1747","M2152","Gertrudis","Latin","Jean-Baptiste Gramaye"
"W1709","E1748","M2153","Isaias","Latin","Jean-Baptiste Gramaye"
"W1710","E1749","M2154","Iudicium extremum","Latin","Jean-Baptiste Gramaye"
"W1711","E1750","M2155","Iustinianus","Latin","Jean-Baptiste Gramaye"
"W1712","E1751","M2156","Lutosae lapsus et restauratio hominis","Latin","Jean-Baptiste Gramaye"
"W1713","E1752","M2157","Magi tres","Latin","Jean-Baptiste Gramaye"
"W1714","E1753","M2158","Mauritius","Latin","Jean-Baptiste Gramaye"
"W1715","E1754","M2159","Perseus","Latin","Jean-Baptiste Gramaye"
"W1716","E1755","M2160","Pyramus et Thisbe","Latin","Jean-Baptiste Gramaye"
"W1717","E1756","M2161","Rex Saturnalium","Latin","Jean-Baptiste Gramaye"
"W1718","E1757","M2162","Salomon","Latin","Jean-Baptiste Gramaye"
"W1719","E1758","M2163","Susanna","Latin","Jean-Baptiste Gramaye"
"W1720","E1759","M2165","Virtus Humana","Latin","Jean-Baptiste Gramaye"
"W1721","E1760","M2166","Auriacus","Latin","Rochus Honerdus"
"W1722","E1761","M2167","Dido","Latin","Petrus Cunaeus"
"W1723","E1762","M2168","Nabugodonosor","Dutch","Guilliam Caudron Sr."
"W1724","E1763","M2169","Dives epulo","Latin","Jacobus Cornelius Lummenaeus a Marca"
"W1724","E1763","M2169","Dives epulo","Latin","Jesuits of Gent"
"W1725","E1764","M2170","Euribates Pseudomagnus","Latin","Aquila Cruso"
"W1726","E1765","M2171","Maria Stuarta","Latin","Jacob Zevecotius"
"W1727","E1766","M2172","Anastasius sive perfidia fulminata","Latin","Jacobus Cornelius Lummenaeus a Marca"
"W1728","E1767","M2173","Rosimonda","Dutch","Guilliam Caudron Sr."
"W1729","E1768","M2174","Umfredus","Latin","Jacobus Libenius"
"W1730","E1769","M2175","Canutus den IV. Coninck van Denemercken","Dutch","Augustinians of Gent"
"W1731","E1770","M2176","Moses Nomoclastes","Latin","Rochus Honerdus"
"W1732","E1771","M2177","Alexius","Latin","Jacobus Libenius"
"W1733","E1772","M2178","Achmetus et Melechus","Latin","Jesuits of Aalst"
"W1734","E1773","M2179","Caesar","Latin","Jesuits"
"W1735","E1774","M2180","Carolus","Latin","Oratorians of Mechelen"
"W1736","E1775","M2181","Christus iterum patiens","Latin","Jesuits"
"W1737","E1776","M2182","D. Petro Govarts","Latin","Oratorians of Mechelen"
"W1738","E1777","M2183","Diogenes","Latin","Jesuits"
"W1739","E1778","M2184","Joseph venditus","Latin","Jacobus de Keghel"
"W1740","E1779","M2185","Judicium divae Caeciliae Virginis","Latin","Oratorians"
"W1741","E1780","M2186","Ludovicus in vinculis","Latin","Jacobus de Keghel"
"W1742","E1781","M2187","S. Ignatius","Latin","Jesuits"
"W1743","E1782","M2188","Saul et Dauid","Latin","Jesuits"
"W1744","E1783","M2189","Themis Zaleuci","Latin","Jesuits"
"W1745","E1784","M2190","Zeno","Latin","Jesuits"
"W1746","E1785","M2191","Cain","Latin","Jesuits"
"W1747","E1786","M2192","Cain et Abel","Latin","Jesuits"
"W1748","E1787","M2193","Jonathas","Latin","Jesuits"
"W1749","E1788","M2194","Alexander en Mechtildis","Latin","Jesuits"
"W1750","E1789","M2195","Ambitio, sive Athalia, crudelis, impia, infelix","Latin","Jesuits"
"W1751","E1790","M2196","Amicitia vinculum indissolubile in Asmundo et Asui","Latin","Jesuits"
"W1752","E1791","M2197","Christi servatoris nostri adventus","Latin","Jesuits"
"W1753","E1792","M2198","Christus Patiens, pro Philota, servulo mortis reo","Latin","Jesuits"
"W1754","E1793","M2199","Codri regis in patriam pietas","Latin","Jesuits"
"W1755","E1794","M2200","Corriolanus","Latin","Jesuits"
"W1756","E1795","M2201","David Pastor Rex, citharâ mulcens Saulis furorem","Latin","Jesuits"
"W1757","E1796","M2202","Duellum inter Christum, et Saulum","Latin","Jesuits"
"W1758","E1797","M2203","Fides jnexpugnabilis Catharinae a Maximino oppugna","Latin","Jesuits"
"W1759","E1798","M2204","Fortunae et amoris inconstantia in Eudocia","Latin","Jesuits"
"W1760","E1799","M2205","Fratres Machabaei","Latin","Jesuits"
"W1761","E1800","M2206","Hermenigildus princeps Hispaniæ pro fide certans o","Latin","Jesuits"
"W1762","E1801","M2207","Holofernes capite minutus","Latin","Jesuits"
"W1763","E1802","M2208","Illustre Fidei coniugalis exemplum in Ansberta & B","Latin","Jesuits"
"W1764","E1803","M2209","Insigne pietatis monumentum, in Jepthe","Latin","Jesuits"
"W1765","E1804","M2210","Jephte Israelitarum vindex filiam pro salute patri","Latin","Jesuits"
"W1766","E1805","M2211","Joseph patriarcha venditus exaltatus","Latin","Jesuits"
"W1767","E1806","M2212","Joseph Patriarcha, depressus, et deploratus","Latin","Jesuits"
"W1768","E1807","M2213","Lis inter Neptunum et Bacchum judice Apolline comp","Latin","Jesuits"
"W1769","E1808","M2214","Omnibus amicitiae cultoribus amoris et fidei exemp","Latin","Jesuits"
"W1770","E1809","M2215","Parallelum inter Christum et Joramirum","Latin","Jesuits"
"W1771","E1810","M2216","Potitus puer, patre daemone tyranno maior","Latin","Jesuits"
"W1772","E1811","M2217","S. Sigismundus Burgundiae rex peccans paenitens, p","Latin","Jesuits"
"W1773","E1812","M2218","Salamona septem Machabeorum mater patiens","Latin","Jesuits"
"W1774","E1813","M2219","Sapricius et Nicephorus","Latin","Jesuits"
"W1775","E1814","M2220","Sedecias Judae et Beniamin ultimus rex rebellis ca","Latin","Jesuits"
"W1776","E1815","M2221","Sigismundus Burgundionum rex","Latin","Jesuits"
"W1777","E1816","M2222","Susanna Belgica, sive innocentia in Genoveva, uxor","Latin","Jesuits"
"W1778","E1817","M2223","Terballus Bulgariæ rex jmpius, captus excæcatus","Latin","Jesuits"
"W1779","E1818","M2224","Titus Japon et duo eius filii Simon et Matthaeus m","Latin","Jesuits"
"W1780","E1819","M2225","Triumphus Crucis sive Maxentius a Constantino debe","Latin","Jesuits"
"W1781","E1820","M2226","Triumphus justitiae et amoris in Zaleuco legislato","Latin","Jesuits"
"W1782","E1821","M2227","Triumphus veri amoris in Fr. de Solis en Joanne La","Latin","Jesuits"
"W1783","E1822","M2228","Vindicta Christiana de Pereandro a Nicocle sumpta","Latin","Jesuits"
"W1784","E1823","M2229","Sanctus Franciscus Xaverius","Latin","Jesuits"
"W1785","E1824","M2230","Christelyke stantvastighijt van Titus, Japoonsch e","Dutch","Jesuits"
"W1786","E1825","M2231","Jaromirus getrauw aen sijnen broeder Udalricus","Dutch","Jesuits"
"W1787","E1826","M2232","Menaechmi Plautina contracta","Latin","Jesuits"
"W1788","E1827","M2233","Tijpus veri Amoris sive Gualbertus de vindicta sub","Latin","Jesuits"
"W1789","E1828","M2234","Trebellius rex Bulgarorum","Latin","Jesuits"
"W1790","E1829","M2235","Mauritius imperator","Latin","Jesuits of Kortrijk"
"W1791","E1830","M2236","Convivium philosophicum","Latin","Augustinians of Gent"
"W1792","E1831","M2237","Brandende ende lichtende lanterne","Dutch","Oratorians of Mechelen"
"W1793","E1832","M2238","Lucerna ardens","Latin","Oratorians of Mechelen"
"W1794","E1833","M2239","Conradinus","Latin","Jesuits"
"W1795","E1834","M2240","Superbia punita sive Aman","Latin","Oratorians of Ronse"
"W1796","E1835","M2241","Bertúlphús","Latin","Jesuits of Mechelen"
"W1797","E1836","M2242","Gloriosa e regno fuga in Alexandri Scotiae regis l","Latin","Jesuits of Roermond"
"W1798","E1837","M2243","David profugus et restitutus","Latin","Jesuits of Roermond"
"W1799","E1838","M2244","[Sebastianus] Aen den hoogweirdigsten Heer Petrus ","Dutch","Jesuits of Mechelen"
"W1800","E1839","M2245","David poenitens","Latin","Oratorians of Mechelen"
"W1801","E1840","M2246","Ride, sed quem, vide","Latin","Augustinians of Gent"
"W1802","E1841","M2248","Julius Caesar","Dutch","Guilliam Caudron Jr."
